# Constructed from biom file
#OTU ID	206534	206536	206538	206547	206548	206561	206562	206563	206564	206569	206570	206571	206572	206603	206604	206605	206608	206609	206614	206615	206616	206617	206618	206619	206620	206621	206622	206623	206624	206625	206626	206627	206628	206629	206630	206635	206636	206643	206644	206645	206646	206647	206648	206655	206656	206657	206658	206659	206660	206667	206668	206669	206670	206671	206672	206673	206675	206676	206677	206678	206681	206682	206683	206684	206695	206700	206701	206702	206703	206704	206708	206709	206710	206711	206712	206713	206718	206719	206720	206721	206723	206724	206725	206726	206727	206728	206729	206730	206731	206732	206733	206734	206738	206739	206740	206741	206742	206743	206746	206747	206750	206751	206752	206753	206754	206755	206756	206757	206758	206761	206762	206766	206767	206768	206769	206770	214994	214995	215003	215004	215007	215008	215009	215010	215023	215048	215049	215050	215055	215056	215057	215058	215061	215062	215067	215074	215075	215076	215077	215080	215084	215085	219633	219634	219637	219638	219643	219644	219645	219646	219651	219652	219653	219654	219655	219656	219657	219658	219659	219668	219669	219670	219675	219676	219691	219692	219693	222170	222171	224323	224324	224325	224326	224327	224328	224330	224844	224845
668fdb718997fc1589c7817655d4bb5f	6.0	9.0	4.0	4.0	19.0	1699.0	3325.0	3262.0	633.0	4924.0	4774.0	11529.0	8682.0	19767.0	1759.0	2706.0	8455.0	5743.0	756.0	3165.0	0.0	357.0	329.0	744.0	0.0	0.0	0.0	0.0	70.0	1440.0	6.0	0.0	0.0	696.0	3879.0	3060.0	14.0	0.0	0.0	39.0	3040.0	6968.0	11011.0	0.0	49.0	2593.0	1452.0	1851.0	4029.0	9981.0	352.0	3.0	7.0	12.0	12.0	10427.0	200.0	147.0	2201.0	5350.0	226.0	40.0	6349.0	7873.0	260.0	9.0	47.0	41.0	9116.0	4357.0	12341.0	18601.0	10993.0	10876.0	0.0	0.0	0.0	14.0	6292.0	5682.0	3.0	6494.0	13915.0	18939.0	6420.0	4787.0	44.0	30.0	670.0	722.0	13.0	6.0	0.0	0.0	5147.0	7262.0	5910.0	7334.0	21263.0	16945.0	9907.0	8389.0	9000.0	7745.0	12099.0	13001.0	14629.0	27969.0	27894.0	27468.0	13252.0	15921.0	6922.0	7.0	9.0	15341.0	0.0	0.0	1466.0	333.0	11155.0	5079.0	3956.0	2862.0	1306.0	3304.0	0.0	6163.0	9016.0	4145.0	8208.0	2348.0	256.0	142.0	1516.0	0.0	19506.0	15981.0	0.0	1825.0	2802.0	2356.0	479.0	316.0	0.0	1871.0	1859.0	828.0	10288.0	6005.0	2241.0	2151.0	1734.0	788.0	1065.0	934.0	4.0	0.0	412.0	2.0	236.0	375.0	2038.0	1518.0	0.0	42.0	549.0	0.0	0.0	8122.0	12783.0	6685.0	5904.0	10805.0	12100.0	17885.0	1708.0	6589.0
a3f36ef32153f2fc2aaeac2feb23777f	482.0	509.0	159.0	0.0	0.0	750.0	2543.0	4525.0	767.0	742.0	1258.0	1479.0	982.0	3941.0	1587.0	3885.0	3396.0	1893.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	450.0	0.0	38.0	131.0	35.0	0.0	0.0	501.0	667.0	7072.0	81.0	8.0	0.0	0.0	2092.0	0.0	0.0	434.0	159.0	1267.0	1692.0	0.0	11.0	0.0	0.0	6.0	2298.0	0.0	0.0	1343.0	526.0	927.0	2318.0	1803.0	230.0	100.0	3238.0	2854.0	0.0	8.0	0.0	0.0	1032.0	1797.0	8849.0	7529.0	8732.0	7361.0	744.0	933.0	5253.0	6781.0	1162.0	594.0	0.0	151.0	13517.0	9356.0	14826.0	18102.0	0.0	0.0	2099.0	1284.0	259.0	414.0	4884.0	6824.0	3795.0	3129.0	3267.0	1187.0	10475.0	7948.0	3050.0	2811.0	5551.0	5037.0	2589.0	2362.0	1831.0	12.0	0.0	0.0	13.0	4092.0	1606.0	0.0	0.0	5889.0	4.0	21.0	515.0	62.0	3807.0	1334.0	2688.0	3562.0	66.0	572.0	19.0	3354.0	560.0	659.0	1605.0	736.0	1071.0	984.0	1894.0	28.0	8254.0	6409.0	175.0	525.0	233.0	177.0	3469.0	1855.0	5.0	4220.0	2731.0	0.0	0.0	0.0	3279.0	3449.0	4905.0	5036.0	715.0	444.0	0.0	0.0	206.0	0.0	6194.0	3995.0	0.0	0.0	3498.0	0.0	917.0	208.0	843.0	5435.0	4024.0	1374.0	1739.0	6074.0	6076.0	2694.0	4684.0	9331.0
9496d87b94d90dff068f0716603930bd	11952.0	10357.0	4574.0	0.0	0.0	35.0	91.0	455.0	102.0	37.0	44.0	0.0	0.0	0.0	1142.0	3075.0	0.0	0.0	93.0	413.0	0.0	813.0	289.0	1058.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	15.0	0.0	2961.0	26.0	0.0	0.0	156.0	4726.0	0.0	0.0	56.0	237.0	525.0	195.0	0.0	0.0	136.0	0.0	0.0	13278.0	7423.0	4339.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	21.0	38.0	121.0	100.0	325.0	1130.0	78.0	87.0	13306.0	14176.0	10.0	7.0	7410.0	6759.0	0.0	1927.0	0.0	0.0	0.0	0.0	903.0	3295.0	0.0	0.0	26104.0	24612.0	196.0	123.0	31.0	101.0	0.0	0.0	153.0	154.0	830.0	538.0	14.0	8.0	0.0	124.0	112.0	0.0	8.0	10.0	0.0	10230.0	4625.0	29.0	0.0	945.0	4187.0	4179.0	382.0	26.0	4498.0	2282.0	6211.0	3632.0	17852.0	0.0	0.0	6819.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	9.0	0.0	0.0	1732.0	0.0	0.0	0.0	0.0	0.0	0.0	410.0	1369.0	951.0	546.0	114.0	59.0	4720.0	1543.0	2276.0	2826.0	2.0	0.0	44.0	0.0	530.0	324.0	3611.0	4491.0	554.0	0.0	46.0	0.0	0.0	50.0	0.0	0.0	10.0	6495.0	8555.0	0.0	0.0	0.0
1b158b8b2922d4fcad5d9cea607cbb7d	1536.0	1648.0	805.0	7117.0	2599.0	25.0	43.0	22.0	139.0	2.0	0.0	16.0	64.0	5.0	1077.0	825.0	188.0	168.0	60.0	203.0	20.0	13.0	73.0	39.0	54.0	2.0	36.0	43.0	0.0	0.0	38.0	40.0	200.0	100.0	82.0	102.0	11.0	444.0	182.0	29.0	297.0	5.0	54.0	46.0	57.0	7.0	14.0	345.0	456.0	88.0	36.0	18.0	7.0	3551.0	5230.0	15.0	79.0	43.0	922.0	639.0	64.0	15.0	19.0	6.0	678.0	12665.0	13923.0	31775.0	274.0	373.0	45.0	61.0	10.0	10.0	26.0	17.0	4.0	16.0	438.0	70.0	107.0	24929.0	481.0	214.0	0.0	0.0	8713.0	6649.0	0.0	54.0	2184.0	4269.0	65.0	31.0	33.0	19.0	35.0	51.0	158.0	60.0	773.0	486.0	15.0	35.0	108.0	83.0	180.0	959.0	1038.0	1418.0	1171.0	938.0	2119.0	36.0	28.0	121.0	38.0	10.0	71.0	20.0	500.0	372.0	46.0	41.0	3393.0	55.0	59.0	1492.0	1930.0	1421.0	23.0	26.0	3618.0	3601.0	7.0	38.0	8.0	15.0	24.0	2971.0	140.0	16.0	11.0	23.0	0.0	0.0	15.0	0.0	0.0	4.0	10.0	0.0	635.0	310.0	0.0	25.0	3189.0	378.0	37.0	222.0	4.0	18.0	77.0	127.0	1274.0	22.0	27.0	18.0	34.0	1926.0	2495.0	2329.0	2483.0	4712.0	4008.0	99.0	547.0	299.0
23fed68c6c76ab10ba1be8a43e9176e7	0.0	0.0	0.0	5.0	0.0	173.0	453.0	451.0	98.0	214.0	333.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	37.0	32.0	4724.0	90.0	0.0	0.0	53.0	1953.0	39.0	71.0	0.0	0.0	860.0	1015.0	0.0	0.0	492.0	0.0	0.0	1547.0	0.0	0.0	137.0	358.0	294.0	0.0	62.0	0.0	0.0	1130.0	1170.0	110.0	0.0	18.0	14.0	26.0	27.0	72.0	82.0	65.0	36.0	45.0	34.0	120.0	129.0	2247.0	1875.0	0.0	1147.0	179.0	114.0	470.0	738.0	13.0	10.0	1445.0	1541.0	4020.0	3446.0	502.0	672.0	232.0	273.0	416.0	302.0	38.0	43.0	227.0	249.0	479.0	481.0	100.0	1817.0	1217.0	0.0	0.0	521.0	478.0	36.0	13.0	15.0	0.0	198.0	0.0	0.0	46.0	0.0	0.0	0.0	624.0	540.0	12546.0	53.0	0.0	1725.0	0.0	23.0	1134.0	612.0	391.0	253.0	49.0	37.0	269.0	186.0	152.0	1247.0	0.0	0.0	376.0	211.0	0.0	72.0	513.0	457.0	9228.0	12813.0	476.0	373.0	2477.0	3352.0	8251.0	2290.0	0.0	0.0	143.0	0.0	215.0	162.0	1546.0	3154.0	33.0	0.0	5204.0	147.0	522.0	33.0	36.0	2154.0	2414.0	471.0	313.0	13.0	441.0	1034.0
a7a1a93ecfcef4cb45b42307a4fa3bca	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	3953.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7673.0	3985.0	0.0	0.0	0.0	0.0	361.0	241.0	0.0	0.0	0.0	0.0	1125.0	175.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1937.0	2434.0	0.0	0.0	0.0	0.0	193.0	109.0	0.0	0.0	0.0	0.0	4259.0	6373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4555.0	7987.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	139.0	200.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10711.0	11730.0	0.0	0.0	0.0	0.0	356.0	250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	366.0	129.0	0.0	4896.0	0.0	0.0	16783.0	600.0	0.0	0.0	0.0	99.0	0.0	0.0	98.0	0.0	0.0	0.0	119.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	148.0	317.0	0.0	0.0	405.0	0.0	0.0	4262.0	6388.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1314.0	2867.0
c3bdda568b2c1580d5cce7407ef43909	110.0	61.0	42.0	0.0	0.0	1164.0	1937.0	1411.0	368.0	1606.0	1593.0	0.0	0.0	0.0	584.0	986.0	306.0	131.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	903.0	0.0	0.0	0.0	0.0	0.0	0.0	130.0	346.0	2482.0	26.0	0.0	0.0	50.0	1940.0	3000.0	3459.0	261.0	117.0	1622.0	1706.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	875.0	282.0	218.0	51.0	244.0	133.0	16.0	5077.0	3432.0	0.0	0.0	0.0	0.0	282.0	420.0	180.0	155.0	0.0	0.0	82.0	139.0	330.0	1075.0	1316.0	1134.0	0.0	0.0	27.0	0.0	279.0	388.0	0.0	0.0	2833.0	1840.0	38.0	0.0	2208.0	2236.0	328.0	569.0	0.0	30.0	0.0	26.0	1761.0	1633.0	2478.0	3211.0	737.0	274.0	161.0	0.0	11.0	0.0	0.0	1729.0	530.0	32.0	8.0	688.0	0.0	0.0	199.0	16.0	0.0	0.0	1052.0	928.0	46.0	426.0	0.0	847.0	0.0	0.0	1557.0	706.0	372.0	318.0	1021.0	46.0	1651.0	1121.0	183.0	128.0	0.0	0.0	2003.0	208.0	0.0	180.0	2109.0	2435.0	0.0	0.0	2781.0	3110.0	29.0	0.0	2859.0	1193.0	0.0	0.0	0.0	0.0	1821.0	1105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	126.0	181.0	1260.0	1442.0	212.0	93.0	274.0	1242.0	3418.0
b65eb19257f7a2bedb5a1c4b42aeb396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1260.0	1308.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	555.0	0.0	0.0	2759.0	725.0	322.0	1188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	593.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	11646.0	13791.0	0.0	0.0	0.0	0.0	0.0	0.0	2288.0	2724.0	0.0	0.0	869.0	595.0	9.0	0.0	10.0	10.0	5242.0	4614.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	6.0	1355.0	0.0	0.0	7.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2325.0	1327.0	0.0	0.0	0.0	0.0	0.0	0.0	1532.0	505.0	446.0	237.0	1743.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	487.0	168.0	0.0	612.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2320.0	3405.0	0.0	0.0	2514.0	1130.0	0.0	0.0	786.0	1907.0	1678.0
6a6fcf8f9b8bb1ab9e5f8456ee7fb109	1137.0	482.0	383.0	0.0	0.0	0.0	15.0	0.0	0.0	68.0	100.0	0.0	0.0	0.0	378.0	514.0	75.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	39.0	72.0	0.0	939.0	749.0	0.0	0.0	3117.0	896.0	0.0	0.0	140.0	110.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	17.0	0.0	59.0	2128.0	2896.0	0.0	0.0	217.0	8.0	45.0	0.0	0.0	11.0	0.0	135.0	1058.0	411.0	1126.0	1474.0	1754.0	671.0	379.0	444.0	288.0	168.0	0.0	0.0	1154.0	1071.0	1628.0	2077.0	81.0	162.0	89.0	94.0	1326.0	718.0	243.0	202.0	75.0	123.0	42.0	60.0	515.0	334.0	1086.0	1166.0	0.0	124.0	263.0	3368.0	2353.0	0.0	0.0	3435.0	3565.0	91.0	29.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	264.0	81.0	265.0	335.0	4.0	49.0	0.0	5.0	1128.0	1986.0	325.0	250.0	112.0	48.0	92.0	586.0	316.0	1584.0	562.0	242.0	21.0	51.0	3834.0	2516.0	0.0	765.0	210.0	0.0	0.0	0.0	188.0	53.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	98.0	136.0	1798.0	3402.0	872.0	0.0	0.0	13.0	32.0	1869.0	1230.0	32.0	123.0	545.0	791.0	27.0	55.0	114.0
cc2d96099f530b503371e5ddca8c0a58	30.0	40.0	17.0	919.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	481.0	1672.0	827.0	24.0	71.0	47.0	67.0	36.0	61.0	0.0	0.0	31.0	43.0	0.0	0.0	0.0	0.0	0.0	34.0	22.0	0.0	33.0	19.0	0.0	112.0	0.0	22.0	0.0	0.0	0.0	119.0	63.0	0.0	17.0	0.0	0.0	35.0	21.0	322.0	0.0	0.0	468.0	264.0	62.0	0.0	0.0	29.0	30.0	50.0	106.0	7.0	99.0	48.0	23.0	3081.0	13.0	0.0	46.0	49.0	1886.0	465.0	869.0	2251.0	394.0	83.0	584.0	688.0	65.0	21.0	0.0	400.0	68.0	133.0	235.0	220.0	1787.0	896.0	0.0	0.0	426.0	634.0	284.0	139.0	29.0	16.0	13.0	0.0	335.0	290.0	0.0	4.0	10.0	19.0	0.0	411.0	208.0	1813.0	1858.0	490.0	403.0	1207.0	521.0	0.0	0.0	211.0	154.0	137.0	0.0	0.0	82.0	116.0	0.0	0.0	0.0	0.0	0.0	33.0	1945.0	533.0	0.0	0.0	0.0	0.0	0.0	258.0	85.0	111.0	90.0	509.0	71.0	0.0	0.0	0.0	0.0	2606.0	66.0	2326.0	2371.0	2394.0	29.0	5.0	2041.0	1619.0	578.0	69.0	9898.0	222.0	138.0	323.0	15.0	21.0	226.0	737.0	161.0	0.0	2673.0	0.0	0.0	134.0	61.0	0.0	0.0	275.0	233.0	187.0	0.0	0.0
